Column1,loan_amnt,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,fico_range_low,fico_range_high,fico_avg,purpose,tot_cur_bal,tot_hi_cred_lim,revol_util,grade
2567,20000,14.08,6 years,MORTGAGE,49000,Fully Paid,16.16,0,690,694,692,debt_consolidation,21027,31459,68.3,C
2569,8750,19.99,5 years,MORTGAGE,70000,Fully Paid,29.47,0,705,709,707,debt_consolidation,145138,180421,32.4,E
2570,15000,13.33,2 years,RENT,45000,Charged Off,11.79,0,660,664,662,debt_consolidation,70484,73700,85.1,C
2576,16000,9.49,,MORTGAGE,59592,Fully Paid,15.71,0,820,824,822,credit_card,223450,274995,11.2,B
2577,4000,14.99,< 1 year,RENT,15000,Fully Paid,5.92,0,680,684,682,debt_consolidation,4215,6800,62,C
2579,8000,7.9,10+ years,MORTGAGE,93600,Fully Paid,22.69,0,725,729,727,major_purchase,265804,306088,93.4,A
2581,32000,22.39,10+ years,OWN,200000,Fully Paid,23.56,0,660,664,662,debt_consolidation,318009,428556,83.2,E
2582,12000,12.49,6 years,MORTGAGE,60000,Fully Paid,7.66,0,660,664,662,credit_card,13091,16900,77,B
2585,2400,19.99,,RENT,30000,Charged Off,27.56,0,705,709,707,vacation,15512,26767,93.7,E
2586,2500,22.45,10+ years,MORTGAGE,150000,Fully Paid,12.8,0,670,674,672,vacation,328605,363160,93.4,E
2588,12500,9.62,5 years,RENT,52000,Fully Paid,11.84,0,795,799,797,car,,,0,B
2589,3500,9.99,8 years,RENT,37500,Fully Paid,31.42,0,715,719,717,credit_card,48841,84547,32.6,B
2591,11625,15.31,2 years,RENT,33280,Charged Off,29.28,0,665,669,667,debt_consolidation,32160,41613,59.1,C
2594,4000,13.35,10+ years,MORTGAGE,65000,Fully Paid,11.79,19,665,669,667,other,133669,207496,58.2,C
2596,20000,12.69,< 1 year,MORTGAGE,130000,Charged Off,27.34,2,675,679,677,debt_consolidation,697176,728768,54.7,C
2600,15000,10.78,7 years,RENT,105000,Fully Paid,4.15,0,680,684,682,credit_card,8577,13600,67.4,B
2601,10700,9.44,< 1 year,MORTGAGE,65000,Fully Paid,18.45,0,685,689,687,debt_consolidation,45706,55121,70.3,B
2602,16000,7.69,< 1 year,RENT,60000,Fully Paid,14.5,0,710,714,712,debt_consolidation,23583,38476,56.4,A
2604,6000,11.47,10+ years,RENT,30000,Fully Paid,19,0,670,674,672,debt_consolidation,7835,24746,74.5,B
2607,5000,5.42,< 1 year,RENT,53000,Fully Paid,11.3,0,770,774,772,credit_card,,,4.3,A
2609,10000,13.68,4 years,MORTGAGE,58000,Fully Paid,14.46,0,670,674,672,credit_card,48466,52672,92.1,C
2612,16000,14.98,< 1 year,RENT,60000,Fully Paid,24.28,1,705,709,707,credit_card,48915,69967,57.4,C
2619,18000,16.29,10+ years,MORTGAGE,68500,Fully Paid,19.83,0,675,679,677,credit_card,49805,63615,65.5,C
2620,6000,12.49,3 years,RENT,53753,Fully Paid,14.13,0,670,674,672,car,84725,92700,57,B
2625,15000,24.5,< 1 year,RENT,50000,Charged Off,19.9,0,665,669,667,debt_consolidation,24795,42899,30.1,F
2626,10000,5.99,4 years,RENT,39204,Fully Paid,5.82,0,770,774,772,debt_consolidation,,,12.5,A
2629,5125,23.1,7 years,RENT,20000,Fully Paid,7.62,0,695,699,697,debt_consolidation,5657,7800,72.5,E
2630,16000,16.59,2 years,RENT,95000,Charged Off,16.09,0,690,694,692,debt_consolidation,45959,58208,63.2,D
2631,8000,12.99,10+ years,MORTGAGE,55000,Fully Paid,34.6,1,690,694,692,debt_consolidation,166830,211557,67.5,C
2633,6500,10.64,3 years,RENT,34000,Fully Paid,16.27,0,680,684,682,credit_card,55016,62867,63.4,B
2634,3600,9.49,,RENT,62000,Fully Paid,16.14,0,660,664,662,debt_consolidation,57282,108714,40.1,B
2641,18900,18.24,8 years,RENT,42000,Charged Off,36.43,0,690,694,692,credit_card,47635,58280,77.2,D
2645,30000,28.99,4 years,MORTGAGE,109000,Charged Off,10.47,0,660,664,662,debt_consolidation,50834,73141,25.8,G
2646,10000,8.19,< 1 year,MORTGAGE,132000,Fully Paid,16.24,0,670,674,672,debt_consolidation,404529,371818,69.2,A
2648,5275,16.99,,OWN,12000,Fully Paid,11.5,0,705,709,707,debt_consolidation,6112,10800,56.6,D
2649,3000,13.98,< 1 year,RENT,27000,Fully Paid,17.87,0,690,694,692,debt_consolidation,16457,25125,98.6,C
2652,20000,11.14,< 1 year,RENT,60000,Fully Paid,6.48,0,780,784,782,small_business,,,1.5,B
2655,30000,22.74,,MORTGAGE,86000,Charged Off,15.11,0,680,684,682,debt_consolidation,196266,233540,52.1,E
2658,15000,25.57,10+ years,MORTGAGE,85000,Fully Paid,10.48,1,660,664,662,debt_consolidation,147878,175769,47.7,F
2663,15600,8.39,6 years,MORTGAGE,52000,Fully Paid,24.97,0,675,679,677,debt_consolidation,148540,160287,89.8,A
2665,10000,12.29,2 years,MORTGAGE,50000,Fully Paid,31,0,685,689,687,debt_consolidation,88693,98777,71.2,C
2666,10000,8.18,9 years,RENT,111500,Charged Off,28.55,0,675,679,677,debt_consolidation,84994,121788,54.4,B
2668,30000,8.99,9 years,RENT,100000,Fully Paid,13.01,0,735,739,737,debt_consolidation,47755,90234,36.1,B
2669,20000,9.49,10+ years,MORTGAGE,42000,Fully Paid,24.14,0,705,709,707,credit_card,109894,142927,62.5,B
2671,1000,9.99,5 years,RENT,47500,Fully Paid,23.4,0,750,754,752,debt_consolidation,38223,59265,11.9,B
2675,24500,6.03,10+ years,MORTGAGE,95000,Fully Paid,8.15,0,780,784,782,debt_consolidation,250056,356300,40.3,A
2677,8800,9.67,6 years,RENT,41000,Fully Paid,17.71,0,725,729,727,debt_consolidation,29422,46305,40.8,B
2679,6000,11.67,< 1 year,OWN,50000,Fully Paid,12.04,2,660,664,662,debt_consolidation,36775,47106,48.2,B
2680,9775,12.29,10+ years,MORTGAGE,72000,Fully Paid,27.73,3,685,689,687,debt_consolidation,356609,410880,56.7,C
2681,10000,10.49,,MORTGAGE,61000,Fully Paid,23.37,1,705,709,707,debt_consolidation,117272,207279,12.8,B
2682,30000,10.75,2 years,MORTGAGE,190000,Fully Paid,14.02,0,690,694,692,debt_consolidation,548243,580788,81,B
2683,18250,17.56,10+ years,MORTGAGE,42000,Charged Off,32.23,0,670,674,672,debt_consolidation,120995,133282,58.8,D
2690,4000,13.98,< 1 year,RENT,60000,Fully Paid,4.92,2,660,664,662,other,3041,25900,11.7,C
2692,15000,12.99,10+ years,RENT,60000,Fully Paid,23.4,0,675,679,677,debt_consolidation,50036,63343,52,B
2693,16000,14.65,2 years,OWN,55000,Charged Off,19.92,1,665,669,667,credit_card,56694,61854,65,C
2694,7200,7.69,5 years,OWN,95000,Fully Paid,13.18,0,740,744,742,credit_card,164381,203392,0,A
2695,35000,16.78,,MORTGAGE,90000,Fully Paid,34.28,0,700,704,702,debt_consolidation,65675,199103,66,C
2697,6000,12.39,3 years,RENT,65000,Fully Paid,1.24,0,660,664,662,debt_consolidation,1965,4600,42.7,C
2700,6000,16.59,4 years,RENT,65000,Fully Paid,15.86,0,660,664,662,home_improvement,35058,40206,85.9,D
2701,10000,13.66,< 1 year,MORTGAGE,60000,Fully Paid,16.24,1,690,694,692,debt_consolidation,151644,207815,52.3,C
2702,15000,10.75,10+ years,MORTGAGE,82000,Fully Paid,11.47,0,725,729,727,credit_card,216048,248130,41.1,B
2704,1500,21,10+ years,RENT,47000,Fully Paid,17.11,0,670,674,672,moving,21507,25599,81.9,E
2705,19750,20.2,3 years,MORTGAGE,55000,Charged Off,26.99,1,675,679,677,debt_consolidation,203186,215180,98.1,E
2707,35000,13.99,9 years,OWN,127000,Fully Paid,9.3,0,735,739,737,debt_consolidation,334402,399400,48.4,C
2709,5000,8.24,10+ years,RENT,58000,Fully Paid,7.88,4,685,689,687,other,11522,43600,18.8,B
2710,15000,11.67,4 years,MORTGAGE,99000,Fully Paid,14.79,0,695,699,697,debt_consolidation,338622,367147,78.6,B
2711,18000,12.35,10+ years,MORTGAGE,75000,Fully Paid,7.33,1,690,694,692,credit_card,406914,435900,95.7,B
2714,6000,12.12,5 years,MORTGAGE,80000,Fully Paid,13.52,0,675,679,677,debt_consolidation,425752,454593,72.2,B
2715,16800,13.67,2 years,OWN,80000,Charged Off,23.51,0,660,664,662,credit_card,94686,112756,52.3,C
2717,15000,17.86,10+ years,RENT,80000,Charged Off,13.62,0,680,684,682,home_improvement,29232,47087,81,D
2718,2000,15.61,5 years,RENT,72000,Fully Paid,17.18,0,685,689,687,debt_consolidation,24833,41700,45.3,D
2719,13200,16.02,10+ years,RENT,60000,Fully Paid,21.44,0,690,694,692,debt_consolidation,52185,68901,32.2,C
2722,10775,25.65,2 years,RENT,30000,Fully Paid,27.28,0,675,679,677,debt_consolidation,73532,78671,76.9,F
2723,2500,11.49,10+ years,MORTGAGE,102000,Fully Paid,14.56,0,675,679,677,debt_consolidation,306218,322489,46.1,B
2724,1800,15.31,2 years,RENT,32000,Fully Paid,17.29,0,675,679,677,debt_consolidation,172072,181938,79,C
2725,8000,10.75,4 years,OWN,64100,Fully Paid,11.83,2,680,684,682,credit_card,317590,354451,25.8,B
2726,3000,14.3,8 years,MORTGAGE,38500,Charged Off,22.88,0,695,699,697,debt_consolidation,167500,185189,46.2,C
2728,22000,12.74,10+ years,MORTGAGE,110000,Fully Paid,14.74,2,685,689,687,debt_consolidation,121010,188377,72.4,C
2729,6000,5.32,1 year,RENT,75000,Fully Paid,13.92,0,725,729,727,debt_consolidation,23516,99006,6.3,A
2730,16000,5.32,10+ years,MORTGAGE,76000,Fully Paid,5.02,0,780,784,782,debt_consolidation,181654,223300,32.9,A
2734,19000,6.03,5 years,MORTGAGE,88000,Fully Paid,18.86,0,790,794,792,home_improvement,277933,357385,9.7,A
2735,12000,16.99,7 years,MORTGAGE,84000,Fully Paid,13.63,0,670,674,672,other,117802,170636,10.2,D
2736,9600,9.76,8 years,RENT,61000,Fully Paid,15.9,0,680,684,682,credit_card,24200,44335,40.3,B
2739,35000,25.57,< 1 year,RENT,137000,Charged Off,6.44,0,740,744,742,medical,31591,40589,19.4,F
2740,36000,7.99,10+ years,MORTGAGE,186000,Charged Off,27.65,0,705,709,707,credit_card,399160,552590,50.2,A
2743,24000,6.89,9 years,MORTGAGE,145000,Fully Paid,20.21,2,690,694,692,home_improvement,345222,415451,88.4,A
2745,18000,12.69,10+ years,MORTGAGE,97000,Charged Off,27.24,0,695,699,697,debt_consolidation,209426,267500,62,C
2746,5000,12.99,3 years,OWN,22000,Charged Off,32.46,1,725,729,727,debt_consolidation,31629,86308,6,C
2748,4800,11.99,2 years,MORTGAGE,107000,Fully Paid,13.65,0,660,664,662,credit_card,58672,72164,60.6,B
2749,5000,17.99,8 years,MORTGAGE,110000,Fully Paid,26.67,0,695,699,697,other,61318,101508,98.3,D
2750,19600,11.53,2 years,MORTGAGE,80000,Fully Paid,15.72,0,685,689,687,debt_consolidation,170900,188200,60.1,B
2751,10225,17.27,10+ years,RENT,43000,Fully Paid,22.24,0,665,669,667,debt_consolidation,,,78.9,C
2754,13400,19.72,2 years,RENT,55000,Charged Off,22.32,1,665,669,667,debt_consolidation,46435,52907,83.6,D
2756,8225,16.99,10+ years,RENT,36200,Fully Paid,31.17,0,670,674,672,debt_consolidation,24989,35980,69.9,D
2758,15000,15.61,6 years,MORTGAGE,40000,Fully Paid,33.1,1,665,669,667,debt_consolidation,35592,107833,25.1,D
2759,20000,6.99,9 years,OWN,82000,Fully Paid,17.02,0,715,719,717,credit_card,286531,351170,43.4,A
2761,10500,18.49,10+ years,RENT,39000,Fully Paid,12.18,2,660,664,662,credit_card,14320,21727,49.4,D
2764,21600,18.92,3 years,MORTGAGE,85000,Fully Paid,19.18,0,670,674,672,debt_consolidation,233887,285981,48.9,D
2771,14000,19.22,7 years,RENT,48000,Charged Off,20.75,0,670,674,672,debt_consolidation,43273,49719,96,D
2772,24000,11.47,8 years,MORTGAGE,104000,Fully Paid,15.79,1,665,669,667,debt_consolidation,405555,389880,44,B
2773,8400,10.75,8 years,MORTGAGE,54000,Fully Paid,8.6,0,735,739,737,car,103972,146520,21.5,B
2774,7500,9.17,6 years,MORTGAGE,25000,Fully Paid,22.28,0,705,709,707,debt_consolidation,75033,98265,41.8,B
2776,6000,11.99,5 years,MORTGAGE,99800,Fully Paid,19.14,0,675,679,677,major_purchase,336528,376980,35.9,C
2777,7350,11.14,10+ years,OWN,41000,Fully Paid,17.39,0,700,704,702,debt_consolidation,230822,259800,47.7,B
2778,20000,17.86,< 1 year,RENT,75000,Charged Off,12.35,0,660,664,662,debt_consolidation,61884,79428,37,D
2780,18000,10.99,10+ years,OWN,72000,Fully Paid,20.67,1,695,699,697,debt_consolidation,29156,66059,35.8,B
2781,25000,16.2,10+ years,MORTGAGE,67000,Fully Paid,7.31,0,740,744,742,credit_card,189333,226487,38,C
2782,23000,15.8,5 years,MORTGAGE,61009,Fully Paid,19.51,1,695,699,697,debt_consolidation,246647,285670,43.9,C
2783,6000,14.09,6 years,RENT,72000,Fully Paid,4.85,0,695,699,697,credit_card,10990,11700,93.9,B
2784,20000,21.97,9 years,OWN,56000,Charged Off,14.77,0,660,664,662,major_purchase,14169,42587,6.9,E
2791,15000,5.32,2 years,MORTGAGE,117000,Fully Paid,18.43,1,770,774,772,credit_card,369676,507670,28.8,A
2794,10000,8.18,10+ years,RENT,22000,Fully Paid,14.35,0,710,714,712,credit_card,11864,27500,43.1,B
2795,8000,10.49,4 years,MORTGAGE,160000,Fully Paid,17.87,1,680,684,682,debt_consolidation,731593,757094,56.3,B
2796,16800,8.39,< 1 year,RENT,72000,Fully Paid,17.16,0,705,709,707,credit_card,30825,52703,70.3,A
2797,22000,6.39,10+ years,MORTGAGE,110000,Fully Paid,13.31,0,770,774,772,debt_consolidation,135394,188530,42.4,A
2799,13425,18.25,10+ years,MORTGAGE,50000,Fully Paid,37.42,0,685,689,687,debt_consolidation,160169,199289,44,D
2805,13200,6.92,< 1 year,RENT,108000,Fully Paid,13.26,1,720,724,722,debt_consolidation,41166,84900,2.4,A
2806,20000,9.16,10+ years,RENT,48450,Charged Off,24.7,0,685,689,687,debt_consolidation,36814,65700,56,B
2807,21000,15.61,10+ years,MORTGAGE,100000,Fully Paid,10.06,0,690,694,692,debt_consolidation,211194,240346,39.2,D
2811,28000,11.53,2 years,MORTGAGE,94000,Fully Paid,4.66,1,700,704,702,debt_consolidation,287152,314548,22.2,B
2812,20000,7.26,9 years,RENT,107000,Fully Paid,16.14,0,720,724,722,debt_consolidation,61555,93050,3.3,A
2814,15000,7.99,10+ years,OWN,90000,Fully Paid,27.12,0,700,704,702,major_purchase,90943,120544,79.4,A
2817,20000,17.99,4 years,RENT,55000,Fully Paid,18.28,0,695,699,697,debt_consolidation,37468,58548,69.8,D
2820,2400,8.67,2 years,RENT,70000,Fully Paid,16.39,0,760,764,762,vacation,33591,136000,22.8,B
2823,25000,17.57,10+ years,OWN,60000,Charged Off,15.8,1,660,664,662,home_improvement,216076,233509,86,D
2825,30000,21,5 years,MORTGAGE,75000,Fully Paid,21.33,0,660,664,662,debt_consolidation,269364,284211,44.4,E
2828,2000,16.99,9 years,MORTGAGE,58000,Charged Off,14.09,0,695,699,697,credit_card,232991,248352,77.8,D
2832,26000,13.11,6 years,MORTGAGE,87740.04,Fully Paid,7.7,0,710,714,712,home_improvement,,,0.3,B
2834,8000,10.91,6 years,RENT,35190,Fully Paid,10.61,0,710,714,712,debt_consolidation,9477,28225,33.6,B
2836,8500,8.9,4 years,RENT,30650,Fully Paid,15.21,0,720,724,722,car,10102,25066,25,A
2837,28625,19.72,10+ years,RENT,64800,Charged Off,31.76,1,670,674,672,debt_consolidation,74832,109281,55.7,D
2839,11400,13.98,8 years,OWN,50000,Fully Paid,33.94,0,695,699,697,home_improvement,37612,49944,92.1,C
2842,10025,28.67,< 1 year,RENT,66000,Charged Off,14.67,0,715,719,717,small_business,40554,47025,65.6,G
2843,25000,11.11,3 years,MORTGAGE,150000,Fully Paid,5.18,0,740,744,742,credit_card,,,64.4,B
2844,10000,15.8,< 1 year,RENT,34000,Fully Paid,12.78,0,685,689,687,debt_consolidation,20002,37000,54.1,C
2846,24575,15.22,8 years,MORTGAGE,97500,Fully Paid,29.26,0,695,699,697,credit_card,396709,448617,79,C
2847,18000,8.99,< 1 year,MORTGAGE,155000,Fully Paid,17.81,0,695,699,697,credit_card,518695,550201,67.7,B
2848,20800,23.1,2 years,RENT,63000,Charged Off,17.08,0,680,684,682,debt_consolidation,23843,29425,68.7,E
2849,12000,17.77,5 years,RENT,45000,Fully Paid,21.73,1,665,669,667,debt_consolidation,20346,31400,64.8,D
2852,20000,21.48,10+ years,MORTGAGE,95000,Fully Paid,14.46,0,700,704,702,credit_card,312739,337276,93.1,E
2853,10000,6.03,5 years,MORTGAGE,124800,Fully Paid,14.63,0,800,804,802,other,,,37.3,A
2854,35000,13.99,10+ years,RENT,150000,Fully Paid,11.08,1,660,664,662,credit_card,31883,40489,81.6,C
2856,10000,11.49,< 1 year,RENT,53500,Fully Paid,21.13,0,660,664,662,debt_consolidation,68920,81056,71.4,B
2857,5175,9.17,10+ years,MORTGAGE,62500,Fully Paid,28.78,0,690,694,692,debt_consolidation,378225,387889,92.1,B
2858,10000,9.17,4 years,MORTGAGE,37500,Fully Paid,28.01,0,780,784,782,debt_consolidation,35685,82335,12,B
2859,4075,14.65,1 year,RENT,21120,Fully Paid,7.5,0,685,689,687,credit_card,18579,18800,51.9,C
2860,3775,11.71,6 years,MORTGAGE,55000,Fully Paid,23.54,1,695,699,697,debt_consolidation,,,22.4,B
2864,17000,8.39,10+ years,OWN,100000,Fully Paid,14.57,0,780,784,782,debt_consolidation,329788,474030,21.5,A
2865,15000,11.49,10+ years,RENT,70000,Fully Paid,16.54,0,685,689,687,debt_consolidation,34037,51973,69.5,B
2866,25000,12.39,10+ years,MORTGAGE,150000,Charged Off,10.9,0,675,679,677,credit_card,164576,198177,53.4,C
2867,35000,19.52,10+ years,MORTGAGE,103000,Charged Off,12.15,0,740,744,742,debt_consolidation,196775,231653,54.1,D
2868,3000,12.49,3 years,MORTGAGE,94000,Fully Paid,9.46,0,670,674,672,debt_consolidation,87943,123400,56.6,B
2869,15000,9.99,5 years,RENT,79000,Fully Paid,15.42,0,675,679,677,credit_card,182317,183468,44.4,B
2870,9650,12.49,9 years,MORTGAGE,39000,Fully Paid,17.54,0,690,694,692,debt_consolidation,175847,184868,64.9,B
2871,2000,12.99,2 years,MORTGAGE,84982,Fully Paid,16.51,0,670,674,672,other,58993,62339,80,C
2872,15000,17.86,10+ years,MORTGAGE,65000,Fully Paid,21.57,0,685,689,687,debt_consolidation,60962,72103,53.6,D
2874,5000,8.59,,MORTGAGE,80436,Fully Paid,8.19,0,720,724,722,major_purchase,394585,472300,14.7,A
2875,4875,21.99,< 1 year,MORTGAGE,75000,Fully Paid,12.96,1,685,689,687,other,174457,190482,0.1,F
2876,6450,9.91,4 years,RENT,29361,Charged Off,17.62,0,695,699,697,moving,,,38.9,B
2877,2000,14.99,10+ years,MORTGAGE,95000,Fully Paid,22.06,0,715,719,717,other,245895,296411,53.1,C
2878,6000,8.9,4 years,MORTGAGE,52800,Fully Paid,5.25,0,670,674,672,credit_card,235505,227100,34.4,A
2880,11100,11.44,10+ years,MORTGAGE,60000,Fully Paid,29.02,2,660,664,662,credit_card,249367,303824,71.8,B
2881,16000,5.32,5 years,MORTGAGE,165000,Fully Paid,8.52,1,750,754,752,debt_consolidation,315621,423450,11.6,A
2882,11500,13.11,3 years,RENT,35000,Fully Paid,17.97,0,680,684,682,debt_consolidation,8200,14500,56.6,B
2883,10000,15.8,1 year,RENT,30000,Fully Paid,20.63,0,690,694,692,debt_consolidation,50194,64721,54,C
2884,12000,13.99,10+ years,MORTGAGE,65000,Charged Off,31.26,1,660,664,662,debt_consolidation,145743,191221,100.1,C
2885,3000,14.08,< 1 year,MORTGAGE,55000,Fully Paid,12.61,0,665,669,667,home_improvement,28097,33382,82.3,C
2888,10000,12.12,10+ years,RENT,42000,Fully Paid,17.74,0,690,694,692,debt_consolidation,26735,58120,29.2,B
2889,21000,6.62,5 years,MORTGAGE,97618,Fully Paid,11.09,0,760,764,762,credit_card,405275,498147,27,A
2890,15000,6.49,10+ years,RENT,200000,Fully Paid,0.85,0,745,749,747,credit_card,7148,41600,17.2,A
2891,12000,10.49,10+ years,MORTGAGE,90000,Fully Paid,22.78,0,790,794,792,home_improvement,227280,278715,17.9,B
2894,7500,8.18,10+ years,MORTGAGE,162000,Fully Paid,10.27,0,740,744,742,other,313672,419981,69.9,B
2895,12500,5.32,4 years,RENT,50000,Fully Paid,19.25,0,750,754,752,debt_consolidation,34175,55130,40.2,A
2896,10000,7.9,10+ years,MORTGAGE,100000,Fully Paid,14.41,0,725,729,727,debt_consolidation,185948,209200,27.5,A
2897,12000,10.15,< 1 year,RENT,58000,Fully Paid,21.52,0,725,729,727,debt_consolidation,43605,56586,87.4,B
2898,8000,11.39,10+ years,OWN,50000,Fully Paid,19.88,0,710,714,712,credit_card,189976,226287,20,B
2900,35000,16.2,,MORTGAGE,90000,Fully Paid,14.43,1,675,679,677,debt_consolidation,181627,199050,73.1,C
2902,26000,15.61,3 years,MORTGAGE,101000,Charged Off,19.65,0,670,674,672,debt_consolidation,274088,292185,98.6,C
2905,30000,9.67,< 1 year,MORTGAGE,130000,Fully Paid,13.27,0,710,714,712,debt_consolidation,249732,305215,66.9,B
2910,16000,21,10+ years,MORTGAGE,145000,Fully Paid,18.39,0,680,684,682,debt_consolidation,,,90.3,E
2915,6000,8.19,8 years,MORTGAGE,40000,Fully Paid,28.35,0,670,674,672,home_improvement,30190,67195,25.2,A
2916,10000,11.47,3 years,RENT,350000,Fully Paid,6.74,2,680,684,682,debt_consolidation,59872,120025,32,B
2918,16000,12.69,10+ years,MORTGAGE,135000,Charged Off,27.61,0,660,664,662,debt_consolidation,545031,608713,76.5,C
2921,8000,7.97,,MORTGAGE,29394,Fully Paid,26.99,0,770,774,772,credit_card,133524,173754,49.7,A
2922,2500,11.99,10+ years,OWN,50000,Fully Paid,17.31,0,725,729,727,debt_consolidation,24351,62621,26.3,B
2925,28000,18.49,10+ years,MORTGAGE,90000,Charged Off,23.08,0,720,724,722,debt_consolidation,293749,346548,69,E
2927,13825,24.99,7 years,RENT,46128,Fully Paid,27.97,0,685,689,687,debt_consolidation,49551,57890,76.9,F
2928,20000,10.99,3 years,MORTGAGE,70000,Charged Off,21.96,0,675,679,677,credit_card,226511,236195,48,B
2929,15000,14.31,3 years,MORTGAGE,75000,Charged Off,9.98,2,685,689,687,debt_consolidation,17595,36500,49.9,C
2937,24000,16.49,,RENT,92500,Charged Off,25.06,2,675,679,677,debt_consolidation,134271,154076,88.2,D
2938,15000,12.49,10+ years,MORTGAGE,56000,Fully Paid,19.07,0,685,689,687,debt_consolidation,208796,223626,73.3,B
2940,2400,11.44,5 years,RENT,47000,Fully Paid,13.18,0,675,679,677,debt_consolidation,14576,29104,4.2,B
2942,7000,19.2,10+ years,OWN,30000,Charged Off,26.72,0,670,674,672,other,11595,14523,90.1,D
2943,11200,11.99,10+ years,MORTGAGE,100000,Fully Paid,18.76,0,660,664,662,debt_consolidation,150809,156506,96.9,C
2945,15000,14.46,3 years,RENT,92000,Fully Paid,13.15,0,665,669,667,small_business,69538,95011,39.8,C
2947,4100,16.29,,RENT,13740,Fully Paid,15.63,0,675,679,677,debt_consolidation,6457,6700,96.4,D
2948,22500,22.15,10+ years,MORTGAGE,67000,Fully Paid,24.49,0,695,699,697,debt_consolidation,108457,159415,85.9,E
2950,7000,7.89,2 years,RENT,48000,Charged Off,28.48,0,670,674,672,debt_consolidation,75332,93051,36.5,A
2952,20000,10.99,10+ years,MORTGAGE,55000,Fully Paid,12.33,0,745,749,747,credit_card,81696,122441,31.7,B
2955,2100,9.49,7 years,MORTGAGE,69000,Fully Paid,4.19,0,675,679,677,debt_consolidation,317848,329174,62.1,B
