Column1,loan_amnt,int_rate,emp_length,home_ownership,annual_inc,loan_status,grade,dti,delinq_2yrs,fico_range_low,fico_range_high,fico_avg,purpose,tot_cur_bal,tot_hi_cred_lim,revol_util
3562,1800,12.62,10+ years,MORTGAGE,48000,1,C,28.28,0,705,709,707,medical,23829,35500,83.4
3563,11550,12.29,10+ years,MORTGAGE,85780,1,C,28.95,0,685,689,687,debt_consolidation,736344,811979,48.1
3564,12500,14.99,4 years,RENT,44000,0,C,28.21,3,670,674,672,debt_consolidation,22705,43174,12.4
3565,11200,17.57,,MORTGAGE,54450,1,D,11.28,2,665,669,667,home_improvement,23657,33378,45
3569,20000,11.49,10+ years,OWN,165000,1,B,17.89,0,810,814,812,home_improvement,169900,308774,12.1
3570,16000,16.02,10+ years,MORTGAGE,130761.98,1,C,24.13,0,710,714,712,debt_consolidation,81078,148438,72.1
3572,12000,19.03,,OWN,33000,1,D,16.02,1,695,699,697,debt_consolidation,112017,129590,23.5
3573,14000,13.49,7 years,MORTGAGE,65000,1,C,8.88,0,705,709,707,debt_consolidation,398201,432070,38.8
3575,27000,6.49,< 1 year,RENT,100000,1,A,5.14,0,690,694,692,credit_card,17654,32100,55
3578,36000,5.32,1 year,MORTGAGE,700000,1,A,4.92,0,775,779,777,home_improvement,1011891,1204141,10.5
3579,35000,16.02,10+ years,MORTGAGE,67500,1,C,78.47,0,680,684,682,debt_consolidation,587035,674029,78.9
3581,21800,17.27,5 years,MORTGAGE,49600,1,D,13.6,0,670,674,672,debt_consolidation,96454,112661,51.6
3582,15000,7.97,1 year,MORTGAGE,177000,1,A,6.35,0,700,704,702,debt_consolidation,331546,368765,28
3583,30000,24.89,10+ years,RENT,81500,0,G,12.36,0,690,694,692,credit_card,29380,37900,77.9
3584,12000,9.93,< 1 year,MORTGAGE,103000,1,B,15.08,0,745,749,747,home_improvement,303132,352258,62.8
3585,19150,20.99,10+ years,MORTGAGE,74000,0,E,29.27,0,670,674,672,debt_consolidation,214611,264949,75
3586,13500,13.49,10+ years,MORTGAGE,80496,1,C,34.32,0,680,684,682,debt_consolidation,351787,402727,53.8
3588,8000,13.33,,RENT,65000,0,C,21.21,0,670,674,672,debt_consolidation,35047,56095,49.6
3591,35000,30.49,< 1 year,RENT,170000,1,F,33.8,0,685,689,687,debt_consolidation,449715,545613,40
3592,4000,5.32,10+ years,RENT,40000,1,A,14.1,0,770,774,772,credit_card,19712,62900,12.1
3594,6000,5.32,9 years,RENT,45000,1,A,13.95,0,770,774,772,credit_card,18607,46457,32.3
3595,12000,16.02,3 years,RENT,33794.65,1,C,6.82,1,665,669,667,other,4481,10300,43.5
3597,7775,11.53,8 years,MORTGAGE,60000,1,B,16.74,0,665,669,667,debt_consolidation,51621,69695,63.2
3598,4200,12.74,1 year,OWN,20000,1,C,29.29,0,690,694,692,debt_consolidation,20936,29445,37.1
3599,30000,15.99,1 year,OWN,500000,1,C,14.4,1,695,699,697,debt_consolidation,211141,359285,69
3600,24000,7.89,10+ years,MORTGAGE,54000,0,A,19.89,0,685,689,687,credit_card,179158,210317,59
3602,8000,13.59,2 years,MORTGAGE,46332,1,C,25.85,2,675,679,677,debt_consolidation,96630,151987,45.3
3603,17500,16.99,6 years,OWN,60000,1,D,26.32,0,700,704,702,debt_consolidation,47629,63545,54.7
3605,10000,15.61,7 years,MORTGAGE,69640,0,D,30.43,1,660,664,662,debt_consolidation,141883,188541,35.7
3606,3000,10.75,1 year,OWN,20000,1,B,10.08,1,700,704,702,credit_card,34251,38900,41.2
3607,32400,8.18,10+ years,MORTGAGE,105000,1,B,23.1,0,700,704,702,debt_consolidation,86228,173717,51
3608,10000,7.35,9 years,RENT,90000,1,A,10.4,0,700,704,702,debt_consolidation,16686,61200,26.9
3609,11000,17.97,2 years,MORTGAGE,51000,1,D,2.89,1,660,664,662,debt_consolidation,50272,68954,25.2
3611,35000,22.39,2 years,RENT,107000,1,E,5,0,690,694,692,debt_consolidation,17261,20500,84.2
3612,10000,18.25,10+ years,MORTGAGE,53527,1,E,37.02,0,705,709,707,debt_consolidation,180934,214500,61.1
3613,24950,16.99,10+ years,RENT,73000,1,D,25.69,0,690,694,692,debt_consolidation,60788,77204,87.1
3616,6000,7.99,6 years,RENT,50000,1,A,12.07,0,760,764,762,credit_card,6135,21070,64.4
3617,12000,9.17,6 years,RENT,46000,1,B,15.11,1,670,674,672,debt_consolidation,16100,27182,84.7
3619,8000,16.02,10+ years,MORTGAGE,130000,1,C,17.17,2,665,669,667,other,474167,532840,66.8
3620,5000,14.99,6 years,MORTGAGE,28889.73,1,C,17.2,0,695,699,697,vacation,77446,86928,46.5
3622,20000,5.32,10+ years,MORTGAGE,75000,1,A,23.17,0,680,684,682,debt_consolidation,293006,369659,82
3623,21000,18.06,3 years,MORTGAGE,205000,1,D,20.52,1,660,664,662,home_improvement,1180689,1201566,91.6
3624,9425,19.89,4 years,RENT,30720,0,E,40.13,0,700,704,702,debt_consolidation,25939,64000,39.7
3625,18000,14.99,3 years,MORTGAGE,250000,1,C,8.75,0,660,664,662,home_improvement,323368,349379,77.3
3628,40000,11.44,10+ years,MORTGAGE,68000,1,B,40.61,0,745,749,747,credit_card,407265,493291,51.7
3631,12000,16.2,7 years,MORTGAGE,80000,1,C,19.42,0,675,679,677,debt_consolidation,223249,250096,45.8
3633,40000,6.49,10+ years,MORTGAGE,106000,1,A,3.44,0,820,824,822,home_improvement,286297,342589,3.2
3635,13000,10.49,3 years,RENT,72000,1,B,20.51,0,685,689,687,credit_card,318559,268348,53.6
3637,10200,18.25,4 years,RENT,42000,1,E,35.29,0,665,669,667,debt_consolidation,71405,84717,45.8
3638,12025,14.08,4 years,MORTGAGE,48000,1,C,16.33,0,745,749,747,debt_consolidation,90683,137199,27.8
3639,5500,9.75,2 years,RENT,49000,1,B,2.11,0,660,664,662,credit_card,3210,7200,44.6
3641,20000,14.31,5 years,MORTGAGE,70000,1,C,8.26,0,670,674,672,debt_consolidation,276397,301882,71.8
3642,20000,9.49,10+ years,MORTGAGE,95000,1,B,8.76,3,685,689,687,debt_consolidation,280155,302054,92.4
3644,16000,5.32,10+ years,OWN,380000,1,A,7.23,0,745,749,747,debt_consolidation,301988,450656,24.3
3646,3000,10.42,1 year,RENT,50000,1,B,15.91,1,700,704,702,debt_consolidation,114272,119621,43.3
3647,6000,6.49,,MORTGAGE,75000,0,A,13.18,0,705,709,707,other,99545,137695,19.3
3649,13600,27.79,10+ years,RENT,65000,0,F,34.82,0,695,699,697,debt_consolidation,48936,85106,79
3650,16825,19.24,10+ years,OWN,75000,1,E,15.01,0,680,684,682,debt_consolidation,22565,54400,32
3651,24000,15.99,1 year,MORTGAGE,70000,1,C,4.56,0,695,699,697,home_improvement,11133,25300,44
3653,20075,17.57,7 years,MORTGAGE,80000,1,D,30.26,1,700,704,702,debt_consolidation,241502,282464,56.3
3655,18000,16.99,10+ years,RENT,97600,0,D,16.23,1,665,669,667,debt_consolidation,50021,78286,19
3657,7200,11.49,,MORTGAGE,78000,0,B,30.94,1,690,694,692,debt_consolidation,343900,366681,98
3659,37200,7.49,9 years,MORTGAGE,142000,1,A,16.82,0,690,694,692,credit_card,364632,395811,86.6
3660,16000,13.99,10+ years,RENT,61000,1,C,15.31,0,715,719,717,debt_consolidation,15424,37501,43.6
3661,8400,9.44,3 years,RENT,59000,1,B,8.93,1,665,669,667,debt_consolidation,54615,55031,60.4
3663,28000,12.99,10+ years,MORTGAGE,90000,1,B,21.43,0,725,729,727,debt_consolidation,274211,414726,31.6
3665,20000,7.39,2 years,MORTGAGE,160000,1,A,6.26,0,685,689,687,credit_card,332856,359377,72.1
3666,2500,15.05,3 years,OWN,24000,1,C,20.3,0,670,674,672,other,11016,15935,69.7
3667,9500,8.38,10+ years,RENT,42000,1,B,21.17,2,665,669,667,credit_card,20004,42091,46.9
3668,14325,16.29,4 years,RENT,42000,0,D,19.33,0,665,669,667,debt_consolidation,30557,38210,96.9
3669,40000,9.75,,MORTGAGE,136000,1,B,15.8,0,705,709,707,debt_consolidation,378242,421188,80.4
3671,10000,12.62,4 years,RENT,69000,1,C,27.17,0,735,739,737,debt_consolidation,64016,109834,41
3672,2000,13.99,1 year,RENT,52400,1,C,37.06,0,670,674,672,debt_consolidation,71980,72966,96.9
3673,35000,12.99,,MORTGAGE,87082.92,1,C,28.24,1,680,684,682,credit_card,463373,503858,66.8
3676,25000,15.59,10+ years,OWN,650000,1,C,3.47,0,765,769,767,home_improvement,79328,177134,23.7
3677,20000,7.69,,MORTGAGE,90000,0,A,11.31,0,665,669,667,debt_consolidation,368180,429031,39.4
3678,35000,22.39,10+ years,RENT,103000,1,E,21.54,0,680,684,682,debt_consolidation,52582,87300,60.2
3679,6000,12.05,4 years,RENT,40000,1,C,38.98,0,660,664,662,debt_consolidation,26719,32725,94.8
3680,3000,10.99,2 years,RENT,35000,1,B,33.23,0,665,669,667,debt_consolidation,20755,50246,35.8
3681,15450,14.99,3 years,MORTGAGE,160000,1,C,13.52,0,715,719,717,debt_consolidation,180039,226044,26.7
3683,18300,11.53,10+ years,MORTGAGE,75000,1,B,11.26,4,660,664,662,credit_card,64820,84200,79.5
3684,14400,11.44,10+ years,MORTGAGE,55000,1,B,23.69,0,750,754,752,debt_consolidation,269570,314990,15.9
3685,5000,10.42,10+ years,RENT,40000,1,B,12.15,2,715,719,717,debt_consolidation,7702,31900,24.1
3688,11275,19.99,10+ years,MORTGAGE,70000,1,D,34.06,0,675,679,677,credit_card,377211,424369,79.5
3690,8000,13.33,4 years,RENT,28000,1,C,32.7,1,690,694,692,debt_consolidation,34437,46577,54.7
3691,12000,18.06,9 years,MORTGAGE,50000,1,D,20.79,0,665,669,667,debt_consolidation,135557,201458,78.6
3693,10700,16.29,10+ years,RENT,90000,1,D,29.62,0,670,674,672,credit_card,122883,147777,82
3696,16000,16.99,7 years,OWN,51778.72,1,D,30.2,0,660,664,662,debt_consolidation,53188,63285,54.6
3698,20000,12.99,10+ years,MORTGAGE,100000,0,B,5.15,1,685,689,687,credit_card,209402,254000,27.8
3699,24000,19.99,,MORTGAGE,96000,1,D,14.86,0,690,694,692,debt_consolidation,462900,502568,69
3700,6000,11.47,8 years,MORTGAGE,82000,1,B,17.55,0,670,674,672,home_improvement,160515,179995,76.5
3701,35000,10.99,10+ years,MORTGAGE,148676,0,B,10.31,0,705,709,707,debt_consolidation,44502,68209,74.9
3702,13100,9.75,< 1 year,MORTGAGE,54000,1,B,13.78,1,685,689,687,debt_consolidation,165695,301297,28.8
3703,20000,7.89,1 year,MORTGAGE,76850,1,A,1.05,0,740,744,742,home_improvement,185,22200,0.8
3707,20200,10.99,5 years,OWN,64000,1,B,23.2,0,695,699,697,debt_consolidation,122610,169754,49.7
3708,2400,5.32,10+ years,OWN,84500,1,A,3.49,0,810,814,812,vacation,409806,449710,10.9
3710,15125,17.57,1 year,OWN,65000,1,D,22.47,1,705,709,707,debt_consolidation,59845,76063,52.9
3711,15000,10.99,4 years,MORTGAGE,79000,1,B,8.08,0,695,699,697,debt_consolidation,16148,52600,24.1
3712,5000,11.39,4 years,RENT,55000,1,B,4.63,0,720,724,722,major_purchase,72263,70900,16.7
3713,3000,16.99,2 years,OWN,34000,1,D,15.46,0,660,664,662,other,44418,48133,78.8
3714,5000,14.33,2 years,RENT,90000,0,C,13.95,0,680,684,682,home_improvement,44515,50031,72.1
3715,25000,12.74,7 years,RENT,58000,1,C,18.89,1,670,674,672,credit_card,31544,42200,74.7
3716,20000,13.59,10+ years,MORTGAGE,40000,1,C,14.91,0,680,684,682,debt_consolidation,18011,35200,51.2
3717,10000,15.31,3 years,OWN,45000,0,C,22.53,0,725,729,727,credit_card,45062,65613,34.4
3718,38400,16.02,10+ years,RENT,125000,1,C,27.67,0,735,739,737,debt_consolidation,118480,214429,27.4
3721,10500,16.29,< 1 year,RENT,40000,1,D,17.28,0,670,674,672,credit_card,45293,48555,77.9
3722,20000,13.65,10+ years,MORTGAGE,250000,0,C,9.11,0,705,709,707,debt_consolidation,133166,166678,69.7
3723,10000,8.38,,MORTGAGE,39366.88,1,B,14.97,0,675,679,677,credit_card,139766,154750,70
3724,6000,10.42,3 years,MORTGAGE,35000,1,B,50.07,0,710,714,712,other,83020,102016,49.9
3726,12000,11.44,< 1 year,RENT,80000,1,B,22.72,0,685,689,687,credit_card,64070,85532,97.6
3731,24250,17.27,< 1 year,OWN,54000,0,C,27.24,0,695,699,697,debt_consolidation,62174,81256,83.2
3732,10950,7.07,< 1 year,RENT,84000,1,A,16.54,0,730,734,732,credit_card,67576,85171,74.6
3733,8000,9.17,10+ years,OWN,39000,1,B,21.29,0,670,674,672,debt_consolidation,29212,37365,70.7
3734,33575,16.99,,MORTGAGE,70000,1,D,19.51,0,680,684,682,credit_card,161260,173687,85.6
3735,10375,18.84,10+ years,MORTGAGE,66491,0,E,38.48,0,690,694,692,small_business,181658,236220,70.4
3737,15000,6.97,7 years,MORTGAGE,107000,1,A,9.41,0,725,729,727,debt_consolidation,328002,355548,82.3
3738,11950,15.61,10+ years,MORTGAGE,90000,1,C,16.69,0,660,664,662,debt_consolidation,78788,120759,53.6
3740,8500,14.79,10+ years,MORTGAGE,59826,0,C,24.47,0,675,679,677,debt_consolidation,,,49.3
3741,10000,8.19,10+ years,RENT,110000,1,A,24.05,1,715,719,717,credit_card,100270,145692,55.2
3742,4000,12.74,1 year,RENT,35000,1,C,1.71,0,685,689,687,credit_card,3948,4600,85.8
3745,17050,10.99,4 years,MORTGAGE,38000,1,B,8.43,0,775,779,777,debt_consolidation,108863,180342,7.5
3746,4800,13.99,10+ years,OWN,45000,1,C,28.32,0,670,674,672,home_improvement,64162,89574,19.5
3748,3000,14.08,10+ years,RENT,27000,1,C,24.09,0,660,664,662,debt_consolidation,14053,27615,35
3750,9600,10.99,8 years,RENT,65000,1,B,8.88,1,665,669,667,other,276829,298700,22
3751,6000,14.33,3 years,MORTGAGE,83000,0,C,15.66,0,690,694,692,debt_consolidation,206575,231316,28
3752,20000,11.53,,MORTGAGE,50000,0,B,22.68,1,685,689,687,debt_consolidation,160789,191659,61
3755,6000,14.65,4 years,RENT,20000,1,C,6.48,0,675,679,677,debt_consolidation,146066,128574,94.8
3756,11200,10.75,5 years,MORTGAGE,70000,1,B,24.1,1,685,689,687,home_improvement,233092,271184,38.4
3757,6000,6.99,8 years,RENT,72000,1,A,14.57,0,725,729,727,debt_consolidation,29605,84677,35.7
3759,9075,11.99,6 years,MORTGAGE,25500,1,B,20,0,700,704,702,credit_card,100832,121152,23.3
3762,17000,15.61,4 years,RENT,44100,1,D,29.61,0,700,704,702,debt_consolidation,19473,54517,52.2
3764,3500,13.99,4 years,RENT,55000,1,C,27.58,1,665,669,667,debt_consolidation,35634,55884,43.1
3767,1200,13.49,1 year,RENT,38000,1,C,16.33,0,665,669,667,other,101212,107674,61.7
3768,30000,13.99,5 years,MORTGAGE,171000,1,C,31.22,0,685,689,687,debt_consolidation,488086,661320,67.8
3769,15000,6.03,2 years,MORTGAGE,118000,1,A,14.74,0,670,674,672,debt_consolidation,484049,516073,54.5
3770,7775,16.99,10+ years,MORTGAGE,50000,1,D,30.81,1,670,674,672,debt_consolidation,189286,246009,81
3771,19350,15.99,2 years,OWN,44000,1,C,33.33,0,670,674,672,home_improvement,27365,60095,69.3
3773,14000,11.44,< 1 year,MORTGAGE,60000,1,B,28.68,1,715,719,717,home_improvement,130959,176112,57.1
3774,20000,15.05,,RENT,65000,1,C,14.27,2,675,679,677,debt_consolidation,24871,46777,10.5
3775,12800,16.55,3 years,RENT,33000,1,D,35.02,0,660,664,662,debt_consolidation,28230,46621,71.3
3777,15000,12.69,8 years,RENT,45000,0,C,28.13,3,675,679,677,debt_consolidation,35527,58832,81
3778,12600,16.29,1 year,RENT,35000,1,D,18.18,0,665,669,667,debt_consolidation,15396,19000,81
3781,8525,21.49,10+ years,RENT,35000,1,D,34.98,0,660,664,662,other,32120,49794,23.7
3783,16000,12.69,3 years,MORTGAGE,75000,1,C,20.18,1,755,759,757,home_improvement,36429,83317,17.5
3784,30000,5.32,10+ years,OWN,61000,1,A,18.66,0,725,729,727,home_improvement,30074,92801,15.9
3785,4000,8.24,10+ years,RENT,50000,1,B,19.22,0,690,694,692,other,14659,30586,49.8
3786,5000,11.48,1 year,OWN,47840,1,B,32.71,2,660,664,662,credit_card,44602,69135,57.6
3787,6000,8.39,< 1 year,RENT,36000,1,B,7.27,0,685,689,687,credit_card,38857,44119,67.2
3788,5000,12.62,1 year,MORTGAGE,34000,1,C,22.8,0,665,669,667,debt_consolidation,26443,33189,58.3
3791,25000,8.38,10+ years,MORTGAGE,78000,1,B,32.69,0,700,704,702,debt_consolidation,166776,202708,76
3792,10000,13.66,8 years,RENT,24678,1,C,12.99,0,685,689,687,debt_consolidation,10112,21600,42.8
3794,2000,13.49,< 1 year,RENT,16000,1,C,7.13,0,725,729,727,moving,3895,8600,45.3
3796,35000,16.02,< 1 year,MORTGAGE,48000,1,C,49.3,0,720,724,722,debt_consolidation,213290,298058,54.5
3799,15400,5.32,< 1 year,MORTGAGE,65000,1,A,20.73,0,755,759,757,credit_card,227338,263439,65.3
3800,5000,11.99,5 years,RENT,42000,0,B,18.79,0,685,689,687,debt_consolidation,35168,44359,37.3
3802,15000,11.44,10+ years,MORTGAGE,50000,1,B,12.55,0,690,694,692,debt_consolidation,145663,166460,80
3805,5025,16.99,4 years,RENT,25000,1,D,19.35,0,670,674,672,credit_card,17376,29080,12.1
3806,35000,16.55,10+ years,MORTGAGE,127500,1,D,11.97,1,660,664,662,debt_consolidation,371806,404306,59.3
3807,7550,18.99,8 years,OWN,85000,1,D,16,0,725,729,727,home_improvement,69501,78610,87
3811,9025,13.33,7 years,OWN,49000,0,C,34.12,0,690,694,692,debt_consolidation,162921,182046,57.4
3812,16000,12.49,10+ years,RENT,65000,0,B,28.79,0,660,664,662,debt_consolidation,39339,48989,75.7
3813,7200,11.47,4 years,MORTGAGE,35000,1,B,22.33,1,665,669,667,credit_card,158201,190963,34.3
3815,4700,5.32,4 years,MORTGAGE,72400,1,A,20.89,0,795,799,797,car,375572,440540,15.2
3816,30000,11.48,10+ years,MORTGAGE,80000,1,B,27.17,0,695,699,697,debt_consolidation,324031,346200,85
3818,4000,15.99,5 years,RENT,65000,1,D,8.2,0,665,669,667,moving,12536,17750,59.3
3820,11000,19.19,,MORTGAGE,40000,1,E,24.69,1,665,669,667,home_improvement,60327,95026,59.1
3823,6000,16.02,10+ years,MORTGAGE,48880,1,C,20.16,1,670,674,672,debt_consolidation,137034,173109,19.5
3824,9000,14.99,10+ years,MORTGAGE,98000,1,C,20.48,0,695,699,697,debt_consolidation,74594,102411,32.7
3828,25600,7.89,10+ years,RENT,110000,1,A,15.99,0,685,689,687,debt_consolidation,52987,77263,77.3
3830,23850,21.7,4 years,MORTGAGE,85000,1,E,29.31,0,660,664,662,debt_consolidation,243659,280336,72.4
3832,6000,16.02,10+ years,OWN,37500,1,C,21.09,0,660,664,662,debt_consolidation,19358,35026,36.9
3833,11000,17.57,7 years,MORTGAGE,37960,1,D,8.13,2,660,664,662,debt_consolidation,134063,150645,32.5
3834,15950,19.99,,MORTGAGE,38000,0,E,27.07,0,690,694,692,debt_consolidation,31040,49112,48.3
3836,22900,15.77,1 year,OWN,60000,1,D,17.57,0,665,669,667,debt_consolidation,156773,190421,41.4
3837,10000,14.99,1 year,OWN,33000,1,C,12.8,0,695,699,697,debt_consolidation,8438,34700,24.3
3838,8000,11.48,4 years,RENT,25000,1,B,8.93,0,690,694,692,debt_consolidation,5222,13318,38.7
3839,19375,12.99,6 years,RENT,56000,0,C,34.08,0,700,704,702,credit_card,108248,140260,27.5
3840,10000,5.32,5 years,MORTGAGE,150000,1,A,7.11,0,760,764,762,home_improvement,303466,405226,3.7
3843,10000,12.69,,RENT,55000,1,C,24.26,0,670,674,672,credit_card,51468,55200,95
3844,14750,24.99,3 years,RENT,41000,1,F,19.79,0,670,674,672,medical,22725,29222,79.7
3846,10000,8.59,10+ years,OWN,73000,1,A,29.46,0,710,714,712,debt_consolidation,57835,72840,49.3
3847,14650,20.2,2 years,MORTGAGE,110000,0,E,17.4,0,665,669,667,debt_consolidation,298431,342097,76.9
3848,16200,14.46,1 year,RENT,45000,0,C,5.84,1,690,694,692,debt_consolidation,6412,33000,19.4
3852,8000,12.74,10+ years,OWN,29000,1,C,10.8,0,665,669,667,credit_card,7267,13300,67.2
3854,15000,14.49,7 years,MORTGAGE,105000,1,C,14.87,1,705,709,707,home_improvement,299279,359039,50.5
3855,16000,11.48,10+ years,MORTGAGE,80000,1,B,10.59,0,670,674,672,debt_consolidation,294175,298094,53.2
3856,9600,7.49,10+ years,RENT,46000,1,A,8.17,0,735,739,737,debt_consolidation,16804,46350,12.6
3860,15000,18.25,10+ years,MORTGAGE,110000,1,D,33.25,0,670,674,672,home_improvement,68891,83000,77.9
3861,13600,16.02,10+ years,MORTGAGE,62000,1,C,26.44,0,670,674,672,debt_consolidation,250289,288629,69.6
3864,25000,22.74,1 year,RENT,93000,1,E,15.72,0,720,724,722,debt_consolidation,61040,89848,20.6
3865,10000,15.99,,MORTGAGE,45000,1,C,22.04,0,700,704,702,debt_consolidation,154908,266415,76.5
3866,16500,11.99,< 1 year,RENT,93800,0,C,12.15,0,705,709,707,debt_consolidation,41971,85420,40.5
3872,20000,12.62,4 years,MORTGAGE,76000,1,C,14.81,0,705,709,707,debt_consolidation,285891,317539,38.4
3873,15000,21.49,10+ years,MORTGAGE,42000,0,E,16.23,2,665,669,667,credit_card,84286,96500,94.4
3875,20000,11.49,10+ years,MORTGAGE,72000,1,B,20.9,0,665,669,667,debt_consolidation,239802,253719,73
3876,29000,13.33,10+ years,MORTGAGE,128000,1,C,33.99,0,725,729,727,debt_consolidation,245816,347319,50.2
3877,35000,7.49,10+ years,MORTGAGE,750000,1,A,11.38,1,700,704,702,home_improvement,970166,1135414,88
3878,25000,14.31,6 years,OWN,90000,0,C,29.65,0,700,704,702,credit_card,110847,131541,94
3879,21000,7.35,6 years,MORTGAGE,160000,1,A,21.15,0,725,729,727,debt_consolidation,547979,588957,61.9
3881,14000,22.39,6 years,RENT,110000,0,E,12.23,3,685,689,687,debt_consolidation,39468,60372,59.3
3882,20000,7.24,10+ years,RENT,110000,1,A,6.28,0,750,754,752,debt_consolidation,19665,48066,14.5
3883,32000,14.85,10+ years,MORTGAGE,92000,1,C,23.78,0,670,674,672,credit_card,188763,219994,60.4
3884,24000,7.99,2 years,OWN,120000,1,A,23.46,1,745,749,747,credit_card,269040,364011,40.7
3885,12000,11.44,10+ years,MORTGAGE,52000,1,B,11.84,0,660,664,662,debt_consolidation,140786,177200,49.9
3887,6000,14.99,< 1 year,MORTGAGE,52000,1,C,23.47,1,665,669,667,other,280678,300861,52
3889,10000,11.49,7 years,RENT,45000,1,B,18.91,0,685,689,687,debt_consolidation,20650,30944,65.1
3890,21000,13.67,3 years,RENT,45686,1,C,31.73,2,680,684,682,debt_consolidation,41001,125577,26.9
3891,7000,9.49,10+ years,MORTGAGE,22000,1,B,12.71,0,735,739,737,home_improvement,5955,17300,16.5
3893,15600,6.92,7 years,RENT,51000,1,A,12.5,2,695,699,697,credit_card,17043,41400,41.2
3894,10000,11.44,,RENT,48000,1,B,30.67,1,685,689,687,debt_consolidation,30819,58800,58.3
3895,13000,14.65,10+ years,RENT,45000,1,C,12.61,0,700,704,702,debt_consolidation,13801,23900,58.4
3897,35000,13.98,6 years,MORTGAGE,137400,0,C,19.57,0,690,694,692,debt_consolidation,559148,591346,67.7
3900,15000,7.26,2 years,MORTGAGE,205000,1,A,9.3,0,705,709,707,debt_consolidation,720199,767700,39
3902,1000,11.39,9 years,MORTGAGE,60000,1,B,27.54,0,680,684,682,other,156380,206259,79.2
3903,15000,14.99,10+ years,MORTGAGE,96000,1,C,27.88,0,700,704,702,debt_consolidation,191520,225543,93.3
3906,30000,10.75,10+ years,RENT,105000,1,B,3.33,0,725,729,727,credit_card,15424,57000,27.1
3908,22500,19.99,10+ years,MORTGAGE,78000,0,E,20.82,0,710,714,712,debt_consolidation,202366,221280,67
3909,15000,9.44,9 years,RENT,76198,1,B,20.76,0,725,729,727,debt_consolidation,90585,116755,22.3
3910,9600,11.49,< 1 year,RENT,40000,1,B,24.12,0,690,694,692,debt_consolidation,19244,29700,80.4
